id,status_id,status_nome,projeto_id,projeto_nome,tipo_id,tipo_nome,first_story_point,last_story_point,lead_time,cycle_time
NGBC-2992,10008,Done,NGBC,B2C,10200,Story,5,5,16,7
NGBC-3000,10008,Done,NGBC,B2C,10600,Technical Story,8,2,23,17
NGBC-3006,10008,Done,NGBC,B2C,10600,Technical Story,2,2,5,5
NGBC-3009,10008,Done,NGBC,B2C,10200,Story,2,2,3,3
NGBC-3014,10008,Done,NGBC,B2C,10201,Bug,2,2,2,2
NGBC-3017,10008,Done,NGBC,B2C,10600,Technical Story,3,3,3,0.96
NGBC-3033,10008,Done,NGBC,B2C,10600,Technical Story,2,2,1,1
NGBC-3057,10008,Done,NGBC,B2C,10600,Technical Story,2,2,6,0
NGBC-3058,10008,Done,NGBC,B2C,10201,Bug,2,2,1,0
NGBC-3065,10008,Done,NGBC,B2C,10201,Bug,2,2,39,0.88
NGBC-3066,10008,Done,NGBC,B2C,10201,Bug,3,3,3,0
NGBC-3069,10008,Done,NGBC,B2C,10600,Technical Story,2,2,25,1
NGBC-3085,10008,Done,NGBC,B2C,10600,Technical Story,2,2,7,7
NGBC-3086,10008,Done,NGBC,B2C,10600,Technical Story,2,2,20,4
NGBC-3087,10008,Done,NGBC,B2C,10200,Story,5,5,15,7
NGBC-3102,10008,Done,NGBC,B2C,10600,Technical Story,2,2,20,0.08
NGBC-311,10008,Done,NGBC,B2C,10103,Task,2,1,28,13
NGBC-3120,10008,Done,NGBC,B2C,10600,Technical Story,3,3,10,3
NGBC-3125,10008,Done,NGBC,B2C,10600,Technical Story,2,2,19,0.29
NGBC-3134,10008,Done,NGBC,B2C,10200,Story,5,5,21,3
NGBC-3149,10008,Done,NGBC,B2C,10600,Technical Story,5,5,30,15
NGBC-3150,10008,Done,NGBC,B2C,10600,Technical Story,3,3,16,8
NGBC-3157,10008,Done,NGBC,B2C,10201,Bug,3,3,11,3
NGBC-3161,10008,Done,NGBC,B2C,10600,Technical Story,3,3,4,2
NGBC-3162,10008,Done,NGBC,B2C,10600,Technical Story,5,5,25,10
NGBC-317,10008,Done,NGBC,B2C,10201,Bug,2,1,23,17
NGBC-318,10008,Done,NGBC,B2C,10201,Bug,2,2,404,13
NGBC-3185,10008,Done,NGBC,B2C,10600,Technical Story,NULL,NULL,15,14
NGBC-3187,10008,Done,NGBC,B2C,10200,Story,1,1,2,0
NGBC-319,10008,Done,NGBC,B2C,10201,Bug,2,1,64,15
NGBC-3212,10008,Done,NGBC,B2C,10200,Story,5,5,21,7
NGBC-323,10008,Done,NGBC,B2C,10103,Task,3,3,27,21
NGBC-3240,10008,Done,NGBC,B2C,10600,Technical Story,3,3,9,0
NGBC-326,10008,Done,NGBC,B2C,10201,Bug,2,1,25,21
NGBC-3262,10008,Done,NGBC,B2C,10201,Bug,NULL,NULL,0.92,0.25
NGBC-3268,10008,Done,NGBC,B2C,10201,Bug,3,3,0,0
NGBC-3282,10008,Done,NGBC,B2C,10201,Bug,2,2,6,0.08
NGBC-335,10008,Done,NGBC,B2C,10103,Task,2,2,45,3
NGBC-350,10008,Done,NGBC,B2C,10200,Story,3,NULL,104,27
NGBC-374,10008,Done,NGBC,B2C,10201,Bug,NULL,NULL,3,3
NGBC-380,10008,Done,NGBC,B2C,10201,Bug,3,3,104,86
NGBC-381,10008,Done,NGBC,B2C,10200,Story,NULL,NULL,109,104
NGBC-382,10008,Done,NGBC,B2C,10200,Story,2,0,13,9
NGBC-383,10008,Done,NGBC,B2C,10200,Story,2,0,12,9
NGBC-384,10104,Canceled,NGBC,B2C,10200,Story,NULL,NULL,311,249
NGBC-388,10104,Canceled,NGBC,B2C,10200,Story,NULL,NULL,8,1
NGBC-391,10008,Done,NGBC,B2C,10103,Task,13,NULL,224,223
NGBC-392,10008,Done,NGBC,B2C,10200,Story,3,0,69,5
NGBC-404,10008,Done,NGBC,B2C,10201,Bug,3,3,29,20
NGBC-405,10008,Done,NGBC,B2C,10201,Bug,3,3,43,3
NGBC-408,10008,Done,NGBC,B2C,10103,Task,3,3,26,20
NGBC-410,10008,Done,NGBC,B2C,10201,Bug,3,3,95,86
NGBC-411,10008,Done,NGBC,B2C,10600,Technical Story,3,NULL,338,0.17
NGBC-412,10008,Done,NGBC,B2C,10201,Bug,3,3,7,6
NGBC-413,10104,Canceled,NGBC,B2C,10200,Story,8,13,417,301
NGBC-414,10104,Canceled,NGBC,B2C,10200,Story,8,8,414,301
NGBC-415,10104,Canceled,NGBC,B2C,10200,Story,8,8,414,301
NGBC-416,10104,Canceled,NGBC,B2C,10200,Story,8,8,414,301
NGBC-417,10104,Canceled,NGBC,B2C,10200,Story,3,3,302,301
NGBC-418,10104,Canceled,NGBC,B2C,10200,Story,3,3,302,301
NGBC-420,10008,Done,NGBC,B2C,10103,Task,5,5,17,3
NGBC-428,10008,Done,NGBC,B2C,10103,Task,3,3,16,3
NGBC-430,10008,Done,NGBC,B2C,10200,Story,2,2,191,1
NGBC-447,10008,Done,NGBC,B2C,10200,Story,2,2,313,0.13
NGBC-470,10008,Done,NGBC,B2C,10200,Story,3,3,24,8
NGBC-491,10008,Done,NGBC,B2C,10201,Bug,2,2,1,0.21
NGBC-495,10008,Done,NGBC,B2C,10200,Story,2,2,22,8
NGBC-507,10008,Done,NGBC,B2C,10600,Technical Story,3,3,50,1
NGBC-510,10008,Done,NGBC,B2C,10200,Story,3,3,34,7
NGBC-511,10008,Done,NGBC,B2C,10200,Story,3,3,34,6
NGBC-512,10008,Done,NGBC,B2C,10200,Story,8,8,20,6
NGBC-513,10008,Done,NGBC,B2C,10200,Story,2,2,21,1
NGBC-515,10008,Done,NGBC,B2C,10200,Story,3,3,40,1
NGBC-517,10008,Done,NGBC,B2C,10600,Technical Story,3,3,41,2
NGBC-518,10008,Done,NGBC,B2C,10600,Technical Story,5,5,42,2
NGBC-520,10008,Done,NGBC,B2C,10600,Technical Story,3,3,47,1
NGBC-521,10008,Done,NGBC,B2C,10200,Story,3,3,42,0
NGBC-523,10008,Done,NGBC,B2C,10200,Story,5,5,49,4
NGBC-532,10008,Done,NGBC,B2C,10200,Story,2,2,34,2
NGBC-535,10008,Done,NGBC,B2C,10200,Story,3,1,48,4
NGBC-543,10008,Done,NGBC,B2C,10200,Story,5,5,71,2
NGBC-547,10008,Done,NGBC,B2C,10200,Story,3,3,33,3
NGBC-551,10008,Done,NGBC,B2C,10103,Task,3,3,8,2
NGBC-552,10008,Done,NGBC,B2C,10103,Task,3,3,14,0.46
NGBC-575,10008,Done,NGBC,B2C,10200,Story,5,5,15,1
NGBC-597,10008,Done,NGBC,B2C,10201,Bug,2,2,0,0
NGBC-634,10008,Done,NGBC,B2C,10200,Story,2,2,15,0.75
NGBC-638,10008,Done,NGBC,B2C,10200,Story,2,2,15,2
NGBC-641,10008,Done,NGBC,B2C,10200,Story,3,5,13,1
NGBC-645,10008,Done,NGBC,B2C,10200,Story,3,3,14,2
NGBC-650,10008,Done,NGBC,B2C,10600,Technical Story,3,3,4,0.25
NGBC-651,10008,Done,NGBC,B2C,10600,Technical Story,3,3,7,2
NGBC-652,10008,Done,NGBC,B2C,10600,Technical Story,3,3,10,0.21
NGBC-664,10008,Done,NGBC,B2C,10201,Bug,3,3,23,8
NGBC-665,10008,Done,NGBC,B2C,10201,Bug,2,1,28,13
NGBC-668,10008,Done,NGBC,B2C,10600,Technical Story,2,2,1,0.17
NGBC-669,10008,Done,NGBC,B2C,10600,Technical Story,2,2,2,1
NGBC-67,10008,Done,NGBC,B2C,10201,Bug,1,1,58,49
NGBC-677,10008,Done,NGBC,B2C,10200,Story,2,2,3,1
NGBC-68,10008,Done,NGBC,B2C,10201,Bug,1,1,41,21
NGBC-683,10008,Done,NGBC,B2C,10600,Technical Story,2,2,1,1
NGBC-691,10008,Done,NGBC,B2C,10200,Story,NULL,NULL,9,0
NGBC-70,10008,Done,NGBC,B2C,10201,Bug,1,1,58,49
NGBC-709,10008,Done,NGBC,B2C,10600,Technical Story,3,5,4,3
NGBC-722,10008,Done,NGBC,B2C,10600,Technical Story,2,2,3,0.04
NGBC-733,10008,Done,NGBC,B2C,10200,Story,1,1,14,5
NGBC-744,10008,Done,NGBC,B2C,10201,Bug,2,2,34,12
NGBC-745,10008,Done,NGBC,B2C,10201,Bug,2,2,50,44
NGBC-761,10008,Done,NGBC,B2C,10201,Bug,3,3,3,3
NGBC-767,10008,Done,NGBC,B2C,10200,Story,2,2,6,0
NGBC-768,10008,Done,NGBC,B2C,10200,Story,NULL,NULL,9,0
NGBC-798,10008,Done,NGBC,B2C,10200,Story,2,2,31,2
NGBC-799,10008,Done,NGBC,B2C,10200,Story,3,3,10,0
NGBC-800,10008,Done,NGBC,B2C,10200,Story,2,2,31,3
NGBC-82,10008,Done,NGBC,B2C,10103,Task,1,1,42,9
NGBC-820,10008,Done,NGBC,B2C,10200,Story,5,5,106,2
NGBC-836,10008,Done,NGBC,B2C,10200,Story,5,5,22,-0.75
NGBC-84,10008,Done,NGBC,B2C,10103,Task,3,5,62,54
NGBC-840,10008,Done,NGBC,B2C,10200,Story,5,3,51,3
NGBC-845,10008,Done,NGBC,B2C,10200,Story,5,5,34,7
NGBC-86,10008,Done,NGBC,B2C,10200,Story,3,3,45,40
NGBC-87,10008,Done,NGBC,B2C,10200,Story,5,3,48,20
NGBC-870,10008,Done,NGBC,B2C,10200,Story,3,8,14,7
NGBC-871,10008,Done,NGBC,B2C,10200,Story,3,3,28,4
NGBC-893,10008,Done,NGBC,B2C,10200,Story,3,3,20,2
NGBC-894,10008,Done,NGBC,B2C,10200,Story,3,3,20,3
NGBC-896,10008,Done,NGBC,B2C,10200,Story,3,3,11,0.21
NGBC-899,10008,Done,NGBC,B2C,10200,Story,5,5,18,14
NGBC-900,10008,Done,NGBC,B2C,10200,Story,3,3,2,1
NGBC-901,10008,Done,NGBC,B2C,10200,Story,3,3,9,6
NGBC-902,10008,Done,NGBC,B2C,10600,Technical Story,3,3,2,0.75
NGBC-93,10008,Done,NGBC,B2C,10200,Story,1,1,18,16
NGBC-935,10008,Done,NGBC,B2C,10201,Bug,5,5,49,2
NGBC-937,10008,Done,NGBC,B2C,10200,Story,2,2,0.25,0
NGBC-938,10008,Done,NGBC,B2C,10200,Story,3,3,15,1
NGBC-94,10008,Done,NGBC,B2C,10201,Bug,1,1,4,2
NGBC-946,10008,Done,NGBC,B2C,10600,Technical Story,3,3,7,7
NGBC-95,10008,Done,NGBC,B2C,10103,Task,2,1,44,14
NGBC-959,10008,Done,NGBC,B2C,10200,Story,3,3,13,2
NGBC-960,10008,Done,NGBC,B2C,10103,Task,5,5,12,8
NGBC-97,10008,Done,NGBC,B2C,10200,Story,2,2,18,16
NGBC-988,10008,Done,NGBC,B2C,10600,Technical Story,3,3,10,0.79
NGBC-997,10008,Done,NGBC,B2C,10200,Story,3,3,15,0.29
NGBC-999,10008,Done,NGBC,B2C,10200,Story,3,3,15,1
NGCAD-1,10104,Canceled,NGCAD,Cadastro,10201,Bug,NULL,NULL,326,295
NGCAD-10,10008,Done,NGCAD,Cadastro,10103,Task,NULL,NULL,4,4
NGCAD-1022,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,20,20
NGCAD-1023,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,13,13
NGCAD-1024,10008,Done,NGCAD,Cadastro,10600,Technical Story,13,13,179,179
NGCAD-1026,10008,Done,NGCAD,Cadastro,10200,Story,3,3,18,7
NGCAD-1027,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,18,18
NGCAD-1029,10104,Canceled,NGCAD,Cadastro,10201,Bug,NULL,NULL,24,18
NGCAD-1032,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,43,4
NGCAD-1033,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.96,0.96
NGCAD-1034,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,5,5
NGCAD-1036,10008,Done,NGCAD,Cadastro,10200,Story,2,2,36,36
NGCAD-1037,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,5,5
NGCAD-1047,10008,Done,NGCAD,Cadastro,10200,Story,5,5,34,34
NGCAD-1058,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,14,14
NGCAD-1061,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,26,22
NGCAD-1069,10008,Done,NGCAD,Cadastro,10200,Story,2,2,20,20
NGCAD-1070,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,7,7
NGCAD-1071,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,7,6
NGCAD-1072,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,54,54
NGCAD-1074,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,6,6
NGCAD-1075,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,2,2
NGCAD-1076,10008,Done,NGCAD,Cadastro,10200,Story,2,2,3,2
NGCAD-1077,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,13,4
NGCAD-1082,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,6,6
NGCAD-1083,10008,Done,NGCAD,Cadastro,10600,Technical Story,5,5,0.96,0.92
NGCAD-1084,10008,Done,NGCAD,Cadastro,10600,Technical Story,5,5,6,6
NGCAD-1085,10008,Done,NGCAD,Cadastro,10600,Technical Story,3,3,42,36
NGCAD-1086,10008,Done,NGCAD,Cadastro,10600,Technical Story,3,3,42,36
NGCAD-1087,10008,Done,NGCAD,Cadastro,10600,Technical Story,5,5,42,36
NGCAD-1088,10008,Done,NGCAD,Cadastro,10600,Technical Story,5,5,42,42
NGCAD-1089,10008,Done,NGCAD,Cadastro,10600,Technical Story,5,5,42,28
NGCAD-109,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,260,252
NGCAD-1090,10008,Done,NGCAD,Cadastro,10600,Technical Story,5,5,42,29
NGCAD-1091,10008,Done,NGCAD,Cadastro,10600,Technical Story,1,1,25,25
NGCAD-1092,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,12,12
NGCAD-1095,10008,Done,NGCAD,Cadastro,10201,Bug,1,NULL,0,0
NGCAD-1096,10008,Done,NGCAD,Cadastro,10200,Story,2,2,0.92,0.92
NGCAD-11,10008,Done,NGCAD,Cadastro,10103,Task,NULL,NULL,4,4
NGCAD-110,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,0,0
NGCAD-1104,10008,Done,NGCAD,Cadastro,10200,Story,2,2,4,4
NGCAD-1107,10008,Done,NGCAD,Cadastro,10600,Technical Story,3,3,152,152
NGCAD-1109,10008,Done,NGCAD,Cadastro,10200,Story,1,1,10,10
NGCAD-111,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,0,0
NGCAD-1114,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,1,1
NGCAD-1116,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,1,1
NGCAD-1118,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.96,0.96
NGCAD-1119,10008,Done,NGCAD,Cadastro,10200,Story,2,2,5,3
NGCAD-1120,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,1,0.96
NGCAD-1122,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,1,1
NGCAD-1123,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.04,0
NGCAD-1125,10008,Done,NGCAD,Cadastro,10200,Story,1,2,5,5
NGCAD-1128,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,0.88,0.88
NGCAD-1129,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,0.83,0
NGCAD-1130,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,4,4
NGCAD-1131,10008,Done,NGCAD,Cadastro,10200,Story,2,2,10,10
NGCAD-1132,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,2,2
NGCAD-1133,10008,Done,NGCAD,Cadastro,10200,Story,2,2,85,85
NGCAD-1134,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,0.29,0.29
NGCAD-1137,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,1,1
NGCAD-1141,10008,Done,NGCAD,Cadastro,10200,Story,3,3,2,2
NGCAD-1148,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,24,24
NGCAD-1154,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,38,31
NGCAD-1155,10008,Done,NGCAD,Cadastro,10200,Story,5,5,78,78
NGCAD-1165,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,57,57
NGCAD-1168,10008,Done,NGCAD,Cadastro,10600,Technical Story,3,3,7,7
NGCAD-1170,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,5,5
NGCAD-1172,10104,Canceled,NGCAD,Cadastro,10201,Bug,NULL,NULL,67,67
NGCAD-1173,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,130,130
NGCAD-1179,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,51,51
NGCAD-1184,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,126,39
NGCAD-1186,10104,Canceled,NGCAD,Cadastro,10200,Story,NULL,NULL,31,31
NGCAD-1189,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,6,6
NGCAD-119,10104,Canceled,NGCAD,Cadastro,10201,Bug,NULL,NULL,359,357
NGCAD-1198,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,123,123
NGCAD-1199,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,9,3
NGCAD-12,10008,Done,NGCAD,Cadastro,10103,Task,NULL,NULL,4,4
NGCAD-120,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,18,17
NGCAD-1202,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.25,0.25
NGCAD-1203,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.79,0.79
NGCAD-1204,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,22,7
NGCAD-1206,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,1,1
NGCAD-1207,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,106,0
NGCAD-1209,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,2,2
NGCAD-1211,10104,Canceled,NGCAD,Cadastro,10201,Bug,NULL,NULL,34,34
NGCAD-1212,10104,Canceled,NGCAD,Cadastro,10200,Story,NULL,NULL,11,11
NGCAD-1214,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.21,0.17
NGCAD-1225,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,6,6
NGCAD-1226,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,24,24
NGCAD-1227,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,24,24
NGCAD-1239,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,24,24
NGCAD-1241,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,24,24
NGCAD-1245,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,99,99
NGCAD-1248,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,5,5
NGCAD-1255,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.96,0.96
NGCAD-1257,10008,Done,NGCAD,Cadastro,10200,Story,2,2,50,7
NGCAD-1259,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.17,0.13
NGCAD-1260,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,0.58,0.58
NGCAD-1261,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,26,25
NGCAD-1266,10008,Done,NGCAD,Cadastro,10200,Story,8,8,33,27
NGCAD-1267,10008,Done,NGCAD,Cadastro,10200,Story,5,5,17,17
NGCAD-1269,10008,Done,NGCAD,Cadastro,10200,Story,5,5,26,4
NGCAD-1270,10008,Done,NGCAD,Cadastro,10200,Story,5,5,39,14
NGCAD-1274,10008,Done,NGCAD,Cadastro,10600,Technical Story,8,8,78,78
NGCAD-1282,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,50,43
NGCAD-1293,10008,Done,NGCAD,Cadastro,10600,Technical Story,3,3,7,7
NGCAD-1294,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,5,0.83
NGCAD-131,10008,Done,NGCAD,Cadastro,10200,Story,13,13,260,209
NGCAD-1312,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,83,13
NGCAD-1313,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,9,0.21
NGCAD-1314,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,4,4
NGCAD-1318,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,6,1
NGCAD-1335,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,6,3
NGCAD-1350,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,4,4
NGCAD-1351,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,5,5
NGCAD-1352,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.17,0
NGCAD-1353,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,50,48
NGCAD-1354,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,7,7
NGCAD-1356,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,5,3
NGCAD-1357,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,45,41
NGCAD-1359,10008,Done,NGCAD,Cadastro,10200,Story,3,3,6,6
NGCAD-1360,10008,Done,NGCAD,Cadastro,10200,Story,3,2,8,5
NGCAD-1361,10008,Done,NGCAD,Cadastro,10200,Story,5,5,9,3
NGCAD-1362,10008,Done,NGCAD,Cadastro,10200,Story,2,2,7,5
NGCAD-137,10104,Canceled,NGCAD,Cadastro,10200,Story,13,13,643,643
NGCAD-1374,10008,Done,NGCAD,Cadastro,10200,Story,2,2,40,33
NGCAD-1375,10008,Done,NGCAD,Cadastro,10200,Story,1,1,40,40
NGCAD-1376,10008,Done,NGCAD,Cadastro,10200,Story,3,3,40,39
NGCAD-1384,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,34,34
NGCAD-1385,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0,0
NGCAD-1386,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.08,0.08
NGCAD-1395,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,11,6
NGCAD-1396,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,32,27
NGCAD-14,10104,Canceled,NGCAD,Cadastro,10103,Task,NULL,NULL,56,55
NGCAD-1400,10008,Done,NGCAD,Cadastro,10200,Story,13,13,29,29
NGCAD-1409,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,28,23
NGCAD-1410,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,19,19
NGCAD-1412,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.67,0
NGCAD-1437,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,0.08,0.08
NGCAD-1438,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,21,21
NGCAD-144,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,7,7
NGCAD-1444,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.13,0.13
NGCAD-1445,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,6,5
NGCAD-1447,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,20,20
NGCAD-1448,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,19,19
NGCAD-145,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,192,192
NGCAD-1453,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,46,46
NGCAD-1456,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,60,4
NGCAD-1457,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,52,3
NGCAD-1458,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,46,46
NGCAD-146,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,192,189
NGCAD-1460,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,0.13,0.13
NGCAD-1461,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,3,3
NGCAD-1465,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,16,13
NGCAD-1466,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,7,7
NGCAD-1468,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,7,7
NGCAD-147,10104,Canceled,NGCAD,Cadastro,10200,Story,NULL,NULL,371,369
NGCAD-1472,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,14,14
NGCAD-1473,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,13,13
NGCAD-1479,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,12,12
NGCAD-1487,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,1,1
NGCAD-1489,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,72,57
NGCAD-1490,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,24,22
NGCAD-1491,10104,Canceled,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,26,3
NGCAD-150,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,43,1
NGCAD-1502,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,9,9
NGCAD-1503,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,3,3
NGCAD-1507,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,7,7
NGCAD-1509,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,6,6
NGCAD-1511,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,49,6
NGCAD-1513,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,1,1
NGCAD-152,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,26,26
NGCAD-1523,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,4,4
NGCAD-153,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,39,0
NGCAD-1530,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,30,3
NGCAD-1533,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,13,8
NGCAD-154,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,33,33
NGCAD-1541,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,16,16
NGCAD-1544,10008,Done,NGCAD,Cadastro,10201,Bug,NULL,NULL,4,4
NGCAD-1549,10008,Done,NGCAD,Cadastro,10200,Story,NULL,NULL,3,3
NGCAD-1550,10008,Done,NGCAD,Cadastro,10103,Task,NULL,NULL,0,0
NGCAD-1554,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,31,31
NGCAD-1571,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,0,0
NGCAD-1573,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,2,2
NGCAD-1575,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,2,2
NGCAD-1577,10008,Done,NGCAD,Cadastro,10600,Technical Story,NULL,NULL,5,5
